UserID,Rec1,Rec2,Rec3,Rec4,Rec5,Rec6,Rec7,Rec8,Rec9,Rec10,Rec11,Rec12,Rec13,Rec14,Rec15,Rec16,Rec17,Rec18,Rec19,Rec20,Rec21,Rec22,Rec23,Rec24,Rec25,Rec26,Rec27,Rec28,Rec29,Rec30,Rec31,Rec32,Rec33,Rec34,Rec35,Rec36,Rec37,Rec38,Rec39,Rec40,Rec41,Rec42,Rec43,Rec44,Rec45,Rec46,Rec47,Rec48,Rec49,Rec50,Rec51,Rec52,Rec53,Rec54,Rec55,Rec56,Rec57,Rec58,Rec59,Rec60,Rec61,Rec62,Rec63,Rec64,Rec65,Rec66,Rec67,Rec68,Rec69,Rec70,Rec71,Rec72,Rec73,Rec74,Rec75,Rec76,Rec77,Rec78,Rec79,Rec80,Rec81,Rec82,Rec83,Rec84,Rec85,Rec86,Rec87,Rec88,Rec89,Rec90,Rec91,Rec92,Rec93,Rec94,Rec95,Rec96,Rec97,Rec98,Rec99,Rec100,Rec101,Rec102,Rec103,Rec104,Rec105,Rec106,Rec107,Rec108,Rec109,Rec110,Rec111,Rec112,Rec113,Rec114,Rec115,Rec116,Rec117,Rec118,Rec119,Rec120,Rec121,Rec122,Rec123,Rec124,Rec125,Rec126,Rec127,Rec128,Rec129,Rec130,Rec131,Rec132,Rec133,Rec134,Rec135,Rec136,Rec137,Rec138,Rec139,Rec140,Rec141,Rec142,Rec143,Rec144,Rec145,Rec146,Rec147,Rec148,Rec149,Rec150
32250,0553285890,0553560689,0553283871,055323370X,0553280465,0553269216,1853261394,0553242954,0553280503,0553264931,0553213776,0517605171,1551090139,0694012513,0553213148,0553213164,0517189682,0553280511,0553213172,0553567489,055329184X,0553241583,055321313X,0553213156,0553213180,0553206001,0140348522,0380796694,0670869546,0446325554,0590435175,0684841185,0684841177,0590460560,0874519209,068971419X,0061097403,0671011375,0671028367,0771099754,3442355907,0590469339,0064400964,0140067779,1580050115,0064407144,0743233468,0064407381,1550810510,1853261319,0590444646,0064407373,0425095517,0425171477,0440995779,1576737721,0684859734,0771014813,0771014821,014062273X,0064407136,037347170X,0425166112,1576737357,0140374558,0064402967,0452271657,0671028383,0689829914,0440430909,0064470679,0671028375,0380459639,0099740516,0752530127,0590471570,038549128X,0440495962,0195401697,0690134509,0805060731,0440343690,0064432874,0684859726,0140349812,014030892X,0689829574,1896182178,0689846215,0439130204,0141304340,1576738906,0440475333,0688139019,0590226517,0933387024,0590467123,0380978539,0688038719,0590468421,0152021973,0820315184,0425140989,0440228611,0140259112,0938753770,0425177009,068980444X,0440465230,0440479002,0140283641,0061063959,0380391236,0440911710,0842382852,0440975964,1584852755,0425188175,1576732169,0451208668,0449701840,0689829698,0061030872,0061084751,1590520173,0590401912,0373711182,0764222295,0152025898,0771071531,0152045562,0743237188,0764312235,014029838X,0670853097,0711222827,0060971479,1578567734,0064407152,0451206339,0064403688,1551431335,0425159418,0684195976,0385295618,0152674500,006440739X,006440630X,0802445241,0590482246
32329,0373218192,0373218540,0373243790,0373484232,0373218958,0373484224,0399151060,0515122734,0373218966,0553526375,0425195899,0373483554,0515116068,0553110942,0553801163,0373218478,0399147128,0373285000,0373483899,0553802747,0515130389,0373244487,0373079613,0515126772,0515133868,0373484909,0425178579,0373218427,0515136190,0373483880,0515132187,0553290789,0373218419,0515136263,037348397X,0373270976,0373484895,0515128554,0373218257,0373218435,0399149392,0373285019,039914059X,0373484429,0399143882,0373484003,0373484887,0373484100,0515124893,0515128546,0399145923,0515121843,0515127833,0515120618,0515137111,0515135062,0373218400,0399144706,0515120006,051512317X,0399149848,0373242328,0399144412,0425183181,051512608X,0515124214,0373218036,0373218486,0373484410,0373483694,0515118559,0515114693,0373484836,0553278592,0515131229,1551660598,039914627X,0373239963,0515136530,0373078358,0373240228,051512947X,039914840X,0515133973,1551660504,0373078234,0373483503,0373483902,0553272837,0373076312,0399143874,0515119652,051511779X,051513628X,0553294903,0553265741,156054175X,0515119202,0425189031,0373510403,0553295977,0373075294,0553285785,0515116750,0399141227,0739439065,0739439235,0373510276,0373097093,0515110973,0515136379,0515114006,0671571990,0373093616,0373093187,0373092350,0373073739,0060503467,0373121601,0451204301,0316758582,0373613725,1551666952,0786014237,0671014196,0743410181,0345463404,0671525751,044653062X,0399151311,1551668874,0671568841,0451202317,0671891081,0446612804,0515130966,0345456939,0373226144,0671002031,0743467280,0671786601,1551669595,0060527048,0515129968,1573229083,067101417X,0515136549,0553803409,0515115843,1573221775
32444,0345297318,0553287893,8473863615,0451457994,0345347951,0345322401,0345303067,0451452739,0553286587,0345358791,0446677949,0345351738,0345315227,0553288776,0345253523,0345315588,0312871996,0345303059,0061057908,055357809X,0441007376,0441006329,0451453204,8471767465,0142500372,1587152355,0451134699,0689821301,0886778972,0380785420,0441010296,0590972138,044100900X,034526066X,0061057894,0812584236,0812589734,0553373064,0553562894,038079294X,0440901839,0553247271,0812532597,0441007392,0812568788,0523414811,0553573292,044652560X,0446903523,0805422838,0380798271,1551924765,0345350103,189609595X,0380802090,2290315524,0451163710,0698118685,0140375988,0345434676,0879977337,0345361083,0441008356,1568581491,0439176824,0886779898,0399150978,0345350367,0380707063,0345336038,0345325206,0671611178,0812547381,0142300985,0061059080,0967197910,0590605135,0345316479,0812532988,0446356018,0446610615,0590697692,0446692840,0552101613,0765300176,0380791986,0671554468,039914501X,0812547470,0446325988,0441005926,038079439X,0060166932,059049418X,0441745229,0385314574,2290312924,0441001467,0812550757,0671517430,0441783317,0312873360,0812520157,0440219507,1563891875,0141308109,0812522370,0061091316,0060518510,0812580281,0345331826,0140367217,0441005969,2290308285,0671795740,0743435540,0140287248,0812532570,0345315642,0689855206,031286258X,0679767800,0345342461,0449243214,0812575717,0886773466,0671027212,0812511751,0441006019,0440219760,0590058118,0316125407,0812585658,0441003583,0441007201,0812579410,0061092975,2205046225,1853260312,0141303484,0553581279,0345406443,0345275497,0940863332,0671658662,0688134009,0505525402,0140621393,031286860X,0812538927
32516,042511774X,1585420638,0425059995,0804108749,0872169294,0449911608,037540256X,0425092917,0449911810,0140113428,0449003981,0375412530,0425114236,042506137X,0099479419,0449911721,0970472994,0425098680,0425089770,014025448X,0804108889,0399151079,0553107445,0449911594,0553580280,0345446860,0399149562,0670031046,055309971X,1400042070,0345452003,0553575414,051512463X,0670031208,0385474202,0515134384,1579542085,0140254544,039914675X,0140270590,0399149422,0684813459,0140298533,0553580256,0140265686,0399143335,0515115649,0020198906,0380698919,0316037370,0399140751,0515122408,0515136557,0140257934,0062501178,0745926290,0374333858,0849917867,0525945075,037347170X,0515127396,0140288546,0515093203,0399139818,0515129941,039914210X,0515102652,0515120278,0345333748,0789205106,0399144315,0553572377,0764121650,0515095826,0515087947,0800786084,0553572369,0515090166,0553107380,0515113328,0515107867,0142000345,0515118249,0399138684,0515099546,0515090174,0517207346,0736907386,0515111279,0679435212,0399146652,0515094978,0060191058,8495501465,0515109509,0771033176,0345369106,0517556839,1578563941,3499260816,0374519129,0385482639,0395957524,0310213274,0345448820,0787120421,0787957046,0787121878,006073941X,0761517065,0849931304,0812589718,0451197690,0679442405,0812970802,155800470X,0684813440,0679767223,1898697280,0874519209,0840734247,0515090506,0898159520,0440972329,0671883658,0679853065,1887166734,0515087122,0062505017,034531882X,0517000164,0679412069,0312986769,0316150460,1578561256,1578565677,0688177751,0316037443,0876058403,0670031216,1578563933,0684813467,0449702766,0553580906,0345423097,0312309635,038079540X,0842358099,0380001411,0425162443
32569,0812532538,0812565959,0765342294,0812533534,2290308285,0812575717,0812533550,0812589041,2290315524,0061091316,0312932081,0060166932,0812532570,0812500865,0812520157,0812532988,0812550757,006109398X,2290312924,0312850530,0812532597,8440642334,0345444884,0812532554,0670691992,0812524861,0451160525,0375507779,0451173317,0812532961,0812523679,0765308401,0312857322,844062719X,0812532635,0812533658,0812533577,0812532619,0452279178,0451163524,0671024248,0452267404,0812533313,0451179285,0812535219,0451194861,0452284694,0743467523,0345416880,0452262143,0425105334,0061093998,0812516850,0684867621,0743211383,0425058190,0451210840,0452284724,0452284708,074343627X,0812521358,0812523040,0452261341,1880418568,0452284716,0451072804,0670032549,0451127897,0451160959,0684853515,0671042149,0452279607,0671676253,3548254152,2277233854,3453123867,0743436210,0451127927,0452273307,3548253326,0670813028,0399133143,158297103X,0453005071,0375504397,0451156609,0451169530,0812568788,0451166582,0451150317,0451190521,0671045857,0312921098,0451149513,0898794161,0451190564,0451196716,0670220264,0385199570,0451197127,0553280325,0451197968,345309994X,0451139771,0451132343,0833510266,0345441036,0451190548,2277301043,0670272663,067081458X,0671039725,3453159926,0451124340,0451131312,0670851086,3453088883,1570089949,0671039741,0451167805,0451099648,0451160444,0451147367,0451190556,0451126564,0765341174,0312147422,0452278902,B00001IVC7,0812522370,0743525868,0451139739,3453052544,0451188462,0380977273,0671042858,0671742264,0451151259,0375826688,067103264X,0380973839,0553236202,3453503384,0451180232,0670868361,8401491029,3453124499,0743520041,3453023099,0898793076
32599,0345354435,1572703024,0060809833,3125776600,0929587782,2266023101,0393315088,0060830956,1572700645,0001047973,840142285X,0394574842,1573226122,006080985X,0451147367,0140185852,9506440298,0385333846,0671024248,0380633132,3596214629,0802132952,3453164121,0451519841,0679417397,3257208626,0140004564,3453002393,0345447980,9505470010,0453005071,0060738197,0451197968,0679437223,0571064922,0671502336,0451196716,0679420398,0156196255,0156148501,074931723X,0440180295,0451197879,0451518012,0440204399,0345410017,0451163966,8423309223,0140043128,222610688X,0736605673,0451197127,0224019147,0451190556,0671032658,0399135499,0684833395,002411510x,0451160916,0684841215,0671042149,0451131312,0670220264,3453052544,0553236202,0451072804,0451155750,0451139771,0451099648,0451126564,0451160444,0670272663,0451127927,0451150317,0375504397,0451126505,0451179285,0893753475,0452255953,0451149513,0452273307,0451139739,0451078721,0385333870,0452278902,0451132343,0451160959,0425130215,0140430229,3404130081,0394578775,0440185335,0816151091,2266047450,0451524667,0451128389,0670451932,0684853515,0440111498,0141182539,0670835382,0425104338,0060900075,0385199570,8433920383,0451124340,3548252729,0399145052,0451168089,0452277507,3453088883,0451169530,0671039741,3550071434,0385333811,2070422402,0670839531,0743412273,3453124499,0151002177,0451128370,0451193881,0905712609,0380973839,0451167538,067082982X,3453159926,0451184963,0822003376,0451170113,0451092163,0440155592,0451213599,0140004424,0451117298,0380401967,0451169522,8401491029,0553256653,3453503384,0451160940,038533351X,0393099415,0670855030,0451157443,0385182449,0425040534,0451127897,1556114249,0670813028
32627,0523414811,0312873360,0812545397,0345325206,0688139884,0812547470,0812547381,0743435540,0345350367,0812511751,0812563190,1568651066,0812511077,0380779765,0312855486,0886774616,0886773555,0345350103,0441000614,0345361083,0345316479,0553373064,0886779898,042501973X,0671531360,0425055272,0886773865,0671554271,0886775132,0671721887,0441745229,0812551141,0812517040,0345305116,0671618733,0451453182,0812580281,0671876775,0671554468,0879977337,0553562894,0441007376,0445201223,0553247271,0671878751,0345376013,0671600613,0812530810,0821746219,0345447603,0671795740,0671656449,0812535790,0441820697,0061057894,034526066X,067155994X,0671611178,0553296590,0451453204,0312861605,0380758148,0552101613,0671658662,067165604X,055356241X,0698118685,0441783295,0441783317,067165912X,0440479207,0886778182,0671697994,0886778603,0886778778,0886772346,0671319639,0061057908,0553265571,0671721623,0671877445,055357809X,0671721291,0886778905,0142500372,0886776619,0886774004,0345338677,0671836927,0812589734,0553299077,0061059080,0886775205,0441056350,0425112705,0425043789,0671578286,0671721178,0671502859,0671877437,0446903523,0380788497,0671720147,0345315642,0446606448,0743435583,0886774012,042505232X,0812585658,0671654160,0345312155,0671721100,0812538927,0425049981,0345334302,0671653989,0812535898,0425061590,0671697862,0812524853,0312964056,0671741926,0345275497,0671721542,0345336038,0671722077,0441493009,0373832079,0671695320,0451163710,0886774268,0446365211,0671833987,0345296702,0517594994,0679882901,0553273078,0886775876,0671876570,0886773083,0671654179,0345343808,0886777690,0380872218,0886776589,0316125407,0886772559,0671721720,0886773466,0380799146
32721,0060194448,0060175818,0061000027,0061092606,0061000175,0061099325,0061000043,0061000035,0061092614,006016767X,038057778X,0060159383,0002242591,0380435543,1559949783,0061092622,006109918X,0618012710,0061099155,0380700247,0060505869,0380399415,0061000280,0380732734,0380808641,038071129X,3442446414,0440225906,2878580753,2290302155,0312311338,3746615100,2290309923,3746615135,3746615127,0440225949,0380725789,2290331562,0440169127,3746615119,2253150711,325720373X,2878581660,2842190068,3257218699,2266084372,2266127896,2842192702,2742743537,2878580680,2253170577,0340693096,1853045586,3898302830,2290331333,2070405915,2070362604,2290318329,8433920065,0140023747,8483102404,2207226107,8488791917,2020336553,0425159612,2253140708,0743431006,2846260346,0939149524,0349114641,0425191273,0375410287,0553571702,0375713484,2258061474,2290319872,2070301028,0425154637,2253139211,274272494X,8483106035,2070744833,2070400867,2253171670,2253142301,9999980538,0156028530,8432043753,2290321559,2253025437,2253033650,3442132916,0954335007,0811215199,0385496753,0425165337,2234054036,0425180905,2070381404,0375709150,0862784891,273811167X,2226116494,0312974205,0375713549,2884454675,0380794772,0330269828,8433923285,044990945X,2868699529,2266117564,3492233708,0156028506,0804119546,0755306309,2070583333,2221086546,0679762698,0671037676,3548600026,0312983603,2277221678,0142002631,2253028274,2708704338,2070749150,2253172162,2264032790,0312981457,2264017627,0671024728,2070414167,3548249469,2277221236,031220065X,2020591944,0425144895,0375420983,2070402991,0312966776,0452281032,1841952931,068486486X,0375707700,2743603291,1585742244,3257229909,0670672068,0312207662
32773,0451519264,070640422X,0486293777,0521438101,0856540188,0060812494,0565053973,0897609379,0713912723,0688519520,0486247015,0231082363,0894800795,0679725393,0684717603,2253007900,0684801523,0446310492,056500543X,0380709988,0600336549,0020199600,0684830426,0451522737,0020198817,0140434682,0822011085,0060808551,2253017191,0806966262,185326041X,0671508156,0451521595,0156079003,014015020X,0517092891,0684867672,0517691906,046087294X,057506045X,0553212486,0565010735,0500010897,0231066473,1578590698,0446813591,3883890391,0811202208,0451519167,0394717155,0521269709,1578400651,0140707018,1871615607,0060812516,0521567238,0140430296,0671727680,0767908198,0060935464,0679755330,0252006860,0671509810,0380835193,8433920405,0684801558,0192816314,0451526279,0521310474,0486404315,0517118297,1875058060,0553213342,0679745653,2038713138,0600566137,078711068X,0451527569,0893756113,0140430350,0871401045,0486290492,1557832307,0140431209,0446310786,1853260002,0821728598,067420770X,3499142813,0060955716,0140433880,0385477759,0860201260,0743407245,0671722859,0140373373,0140620427,0028623908,0345335872,095080634X,086272273X,081020214X,0393966356,0945695020,0679732764,0749614684,0140620109,0895774151,0723900809,0863181864,0393300560,1560987006,0140620664,0140044981,3596222052,0451187903,0582330866,156098659X,0553210165,0451166515,0863189210,0440329310,0451525248,0140434267,0340486392,0883016427,0124365906,0679601325,0140434151,0671734911,0140620222,0553213237,0140184023,0451526643,072140359X,0451523067,0192833553,002346450X,0226532046,0394757912,0600566153,0901702269,1564580741,0140430229,0140430091,0393099415,0716740176,0140441263,0553211803,0393030083
32964,0782126472,0782141676,0782124623,0764547003,0130342653,0072509589,0789728516,0070920419,0596002491,8440681798,0130173231,0764519956,0672308851,067232105X,0735614490,0764503316,0764500481,0582417775,0764500503,0440225701,1572319267,0440234743,1565298942,0440221471,0440236673,0072398329,0099244926,0761523391,0099245027,3453127323,0596002602,0385503822,076450830X,0385490992,345308909X,0619016620,1565925874,1580760945,0440213525,8466611622,0764501836,0385508042,0201627086,076451640X,0375431977,0553472828,0761530878,0440241073,0739302248,0440220602,8466301569,0440224764,0553472348,0440241537,157231365X,0385472951,0385470819,0761537295,044022165X,0440211727,0385421982,0201741334,0922066728,0764506749,0672311623,038542471X,0440214041,0761539220,0789715341,0553452991,0672317885,0385424728,0385510438,0619131209,0672319772,044021145X,0764516817,0099993805,0672309785,0789463709,1576104192,1565923251,0135658217,020135473X,0446525685,038550120X,0764535757,1562054147,1556156235,1878058754,031224309X,0619016256,3808536519,1568840780,044023722X,0425171396,1562059513,0385511612,0201354632,0814405673,1561633291,1566868912,0596003323,0072231718,1931836876,0072129409,1568849036,0764560670,087584801X,0789723166,078971406X,0672317206,0761540644,0425161722,076450407X,8466609016,1565924924,0471237124,0764535153,0764534238,0553712837,042517400X,0375402691,0744001056,0761532307,0785340467,0201634546,078972829X,3455024963,076454361X,3455024947,1562055925,156686903X,0764525956,0440242002,3453061187,1565922352,3455024971,156592262X,0714829080,1565296664,1568849079,0517182459,1565924878,0140260404,039914563X,0385505833,3453210697,0761504966,0764560077
33004,0517163446,0028639588,0684852802,1573229547,0684859300,9810446721,0062516795,0964490234,0060540893,0764809326,1564146731,0312181795,0140266925,0945582730,1573245038,0684833778,1580630200,1573241628,0915811898,0452285062,052594673X,0767910079,0743510267,0743427084,0880881305,0553263587,0062515888,0312929277,0609608746,0425169960,1580175090,0156013606,0743204077,0684866048,0967248337,0385492677,0312969767,0595129838,0806999217,0811821927,1862046271,0684865181,0446672769,1878424424,0805054502,1561708453,0446671223,0399142886,0312300387,1580230202,0553273825,0142002488,1891400495,0060186976,0963625551,0312395272,0446522740,0964326191,1570621608,1400034817,0786884290,1413705847,1577311523,0767903226,0809127733,1577311868,1572241934,1400047943,0140067477,067104334X,0767902386,1878424343,0062516507,0440505828,0671253832,1558748865,0446676926,1573221112,096362556X,0062516930,0553561049,0060952075,1586190385,1878424114,1576739988,0684859777,0312261551,1556433468,1903809258,1558535969,0931580781,1561708771,0890874751,0399144463,0809139448,0312203632,0679777601,0749918241,0345460138,0694524638,1573222089,0786886021,1881830470,0740700316,0671797999,1573247634,0740709860,0312979886,0385315058,0743243153,2290303372,0345439163,1878424505,1573228346,0399146865,0446676489,0804111146,087975737X,3596126894,068483376X,0146000501,0563534753,0786883219,0768320593,067169507X,0804832463,0786880007,0811824829,030681188X,1558746927,0316128228,0670847879,1570620776,1893705153,0553295101,1563054671,0767913973,088088990X,0140195491,078688861X,1888375051,1576730743,0446519081,1570671176,0060191961,0375507493,1855380641,1579620140,0684850028,014017799X
